Time,Profle,PWM,bus1dev1,bus1dev0,PlateAverage,error
142.35471,36.8628925,0.0694760199972211,24.75,23.75,24.25,12.612892500000001
142.764158,36.89701316666667,0.06989108744367367,24.75,23.75,24.25,12.647013166666667
143.165989,36.93049908333333,0.0702990228923309,24.75,23.75,24.25,12.68049908333333
143.567582,36.96396516666667,0.07070839922639438,24.75,23.75,24.25,12.713965166666668
143.97748,36.99812333333333,0.07073366792556243,25.0,23.75,24.375,12.623123333333332
144.382861,37.031905083333335,0.07075145971442634,25.0,24.0,24.5,12.531905083333335
144.793356,37.066113,0.07156344034166605,25.0,23.75,24.375,12.691113000000001
145.20089,37.100074166666666,0.07158273914769044,25.0,24.0,24.5,12.600074166666666
145.607261,37.133938416666666,0.07199788221769046,25.0,24.0,24.5,12.633938416666666
146.015146,37.167928833333335,0.07241613115005371,25.0,24.0,24.5,12.667928833333335
146.74468,37.228723333333335,0.07252075011784484,25.25,24.0,24.625,12.603723333333335
147.147121,37.26226008333333,0.07358247625949606,25.0,24.0,24.5,12.76226008333333
147.554284,37.296190333333335,0.07359770185970395,25.25,24.0,24.625,12.671190333333335
147.962439,37.33020325,0.07402019395361137,25.25,24.0,24.625,12.705203249999997
148.370925,37.36424375,0.07444399042348879,25.25,24.0,24.625,12.73924375
148.778986,37.398248833333334,0.07445490259949658,25.25,24.25,24.75,12.648248833333334
149.186968,37.432247333333336,0.07529313865816008,25.25,24.0,24.625,12.807247333333336
149.595609,37.46630075,0.0757224126815774,25.25,24.0,24.625,12.841300750000002
150.002201,37.500183416666665,0.07573192526977252,25.25,24.25,24.75,12.750183416666665
150.409939,37.534161583333336,0.07573976673560844,25.5,24.25,24.875,12.659161583333336
150.818896,37.56824133333333,0.07658807379241545,25.25,24.25,24.75,12.818241333333333
151.229007,37.60241725,0.07659780380554085,25.5,24.25,24.875,12.727417250000002
151.636875,37.63640625,0.07702690626834667,25.5,24.25,24.875,12.76140625
152.046524,37.67054366666667,0.07703255201349457,25.5,24.5,25.0,12.670543666666667
152.753156,37.72942966666667,0.07796048812542328,25.5,24.25,24.875,12.854429666666668
153.161071,37.76342258333333,0.0781826934032969,25.75,24.25,25.0,12.76342258333333
153.568674,37.7973895,0.07864826226486976,25.5,24.5,25.0,12.797389500000001
153.97601,37.831334166666664,0.07864614180501475,25.75,24.5,25.125,12.706334166666664
154.384932,37.865411,0.07907992550796314,25.75,24.5,25.125,12.740411000000002
154.785767,37.89881391666667,0.07950657996998495,25.75,24.5,25.125,12.773813916666668
155.194722,37.9328935,0.07994361025360842,25.75,24.5,25.125,12.807893499999999
155.602422,37.9668685,0.0803808296788714,25.75,24.5,25.125,12.841868499999997
156.009566,38.000797166666665,0.08081948795656292,25.75,24.5,25.125,12.875797166666665
156.415379,38.03461491666667,0.08125854011696226,25.75,24.5,25.125,12.90961491666667
156.826235,38.068852916666664,0.08125563502921995,26.0,24.5,25.25,12.818852916666664
157.234818,38.1029015,0.08169716383194785,26.0,24.5,25.25,12.852901500000002
157.645346,38.13711216666667,0.08169057764610084,26.0,24.75,25.375,12.762112166666668
158.053448,38.17112066666667,0.08258354456743514,26.0,24.5,25.25,12.921120666666667
158.771906,38.23099216666667,0.08265999625568334,26.0,24.75,25.375,12.855992166666667
159.181505,38.26512541666666,0.08289937159128234,26.25,24.75,25.5,12.765125416666663
159.589348,38.29911233333333,0.08334123056550843,26.25,24.75,25.5,12.799112333333333
159.999135,38.33326125,0.08378695055204664,26.25,24.75,25.5,12.83326125
160.409259,38.36743825,0.08423362277408464,26.25,24.75,25.5,12.86743825
160.81792,38.401493333333335,0.08468153735450347,26.25,24.75,25.5,12.901493333333335
161.22713,38.43559416666667,0.08466538136570202,26.25,25.0,25.625,12.810594166666668
161.636454,38.4697045,0.08558207344494091,26.25,24.75,25.5,12.969704499999999
162.043528,38.503627333333334,0.08556280278200823,26.25,25.0,25.625,12.878627333333334
162.450794,38.537566166666664,0.08648033962630293,26.25,24.75,25.5,13.037566166666664
162.859713,38.57164275,0.08598985091133768,26.5,25.0,25.75,12.821642750000002
163.266212,38.605517666666664,0.08643669982524271,26.5,25.0,25.75,12.855517666666664
163.673544,38.639462,0.08688624540664285,26.5,25.0,25.75,12.889462000000002
164.07399,38.6728325,0.08685221297859566,26.75,25.0,25.875,12.797832499999998
164.790324,38.732527,0.08739024993987979,26.75,25.0,25.875,12.857526999999997
165.199438,38.76661983333333,0.08761087280495342,26.75,25.25,26.0,12.76661983333333
165.605908,38.80049233333333,0.08805849526597112,26.75,25.25,26.0,12.800492333333331
166.006921,38.833910083333336,0.08850199877487354,26.75,25.25,26.0,12.833910083333336
166.414449,38.86787075,0.08895454074794136,26.75,25.25,26.0,12.867870750000002
166.824836,38.90206966666667,0.08941216015268953,26.75,25.25,26.0,12.90206966666667
167.231445,38.93595375,0.08937573061802262,26.75,25.5,26.125,12.810953750000003
167.640245,38.970020416666664,0.09032620480656425,26.75,25.25,26.0,12.970020416666664
168.048451,39.004037583333336,0.09028854846487454,27.0,25.25,26.125,12.879037583333336
168.455807,39.03798391666667,0.09074384525229096,27.0,25.25,26.125,12.912983916666668
168.866382,39.0721985,0.09120346961786886,27.0,25.25,26.125,12.947198499999999
169.274689,39.10622408333333,0.09116377256175921,27.0,25.5,26.25,12.85622408333333
169.681485,39.14012375,0.09111967883253537,27.25,25.5,26.375,12.76512375
170.088925,39.17407708333333,0.0915752750606206,27.25,25.5,26.375,12.79907708333333
170.815731,39.23464425,0.09213906058152581,27.25,25.5,26.375,12.859644250000002
171.225765,39.26881375,0.09285280010106278,27.25,25.5,26.375,12.89381375
171.636521,39.30304341666667,0.09280745903267962,27.25,25.75,26.5,12.803043416666668
172.042884,39.336907,0.09326600725191941,27.25,25.75,26.5,12.836906999999997
172.450477,39.370873083333336,0.09325022098839175,27.5,25.75,26.625,12.745873083333336
172.858636,39.40488633333333,0.09367236442793396,27.5,25.75,26.625,12.77988633333333
173.266798,39.43889983333333,0.09417046460805348,27.5,25.75,26.625,12.81389983333333
173.676491,39.47304091666667,0.09459828407293701,27.5,25.75,26.625,12.848040916666669
174.083678,39.50697316666667,0.09506073175596455,27.5,25.75,26.625,12.881973166666668
174.492535,39.54104458333333,0.0950051955802771,27.75,25.75,26.75,12.791044583333331
