Time,Profile,PWM,bus1dev1,bus1dev0,bus0dev0,PlateAverage,error,kp,ki,kd
73.82112,100.0,0.2891475484360217,27.25,29.0,28.75,28.333333333333332,72.08983333333316,0.003994707247179318,1.1696743874042168e-06,-6.199999309135911e-07
75.330108,100.0,0.3025915102201874,27.5,29.5,29.0,28.666666666666668,71.85233333333349,0.004193735731464235,1.2617044905708618e-06,-6.508902162013577e-07
76.833592,100.0,0.3161401468219952,27.75,29.75,29.25,28.916666666666668,71.60550000000008,0.004396063060317956,1.357759485325458e-06,-6.822924998104512e-07
78.342918,100.0,0.32981094316098014,28.0,30.25,29.5,29.25,71.33350000000006,0.004603057917580516,1.4585841633325404e-06,-7.144192087934085e-07
79.85364,100.0,0.34359793272552736,28.25,30.5,29.75,29.5,71.04749999999997,0.0048141560399016054,1.5640269124000634e-06,-7.471827664602343e-07
81.358121,100.0,0.35736746089444044,28.75,31.0,30.25,30.0,70.74533333333343,0.005027807913250539,1.6733421023407552e-06,-7.80342679945613e-07
82.866047,100.0,0.3711421844881393,29.0,31.25,30.5,30.25,70.41450000000002,0.005245433935669763,1.7873872585598835e-06,-8.141194026228936e-07
84.376888,100.0,0.38500726961284665,29.5,32.0,31.0,30.833333333333332,70.07500000000005,0.00546701107426918,1.9062599335910438e-06,-8.48509359664339e-07
85.885141,100.0,0.39872844372032806,29.75,32.5,31.25,31.166666666666668,69.70233333333354,0.005691327567057231,2.0294045247635065e-06,-8.833244791276122e-07
87.388419,100.0,0.41242861971156264,30.0,32.75,31.5,31.416666666666668,69.32499999999989,0.00591809125790204,2.1567297301265214e-06,-9.185194168184131e-07
88.89845,100.0,0.42626288210904933,30.5,33.25,32.0,31.916666666666668,68.94999999999962,0.006148997108167669,2.289274808338706e-06,-9.543572398061421e-07
90.4011,100.0,0.43982164041502547,30.75,33.75,32.5,32.333333333333336,68.54316666666644,0.006381319954109097,2.4254914389275836e-06,-9.904149881017185e-07
91.905202,100.0,0.45319765799474315,31.25,34.25,33.0,32.833333333333336,68.10833333333335,0.0066163877721846405,2.5662039114009134e-06,-1.0268987707543087e-06
93.413224,100.0,0.4663575599638966,31.75,35.0,33.5,33.416666666666664,67.64216666666658,0.006854386238830813,2.711671130910308e-06,-1.0638374057399715e-06
94.924903,100.0,0.47911582379234324,32.25,35.75,34.0,34.0,67.12366666666665,0.007095165349540323,2.8619136206505814e-06,-1.1012076115568595e-06
96.435828,100.0,0.49174298720914933,32.75,36.25,34.5,34.5,66.6025000000001,0.007337953311779747,3.0165472377088484e-06,-1.1388896018757619e-06
97.945319,100.0,0.504094480052117,33.0,37.0,35.0,35.0,66.0621666666667,0.007582533050829843,3.175494823003331e-06,-1.176849685539206e-06
99.45539,100.0,0.5162640936049102,33.5,37.5,35.5,35.5,65.51583333333338,0.007829020240823187,3.3388890526729944e-06,-1.2151058157912622e-06
100.963245,100.0,0.5281741359828688,34.25,38.25,36.25,36.25,64.962,0.00807652948002515,3.5061426453425378e-06,-1.253520573547044e-06
102.463965,100.0,0.5396057219648668,35.0,39.0,36.75,36.916666666666664,64.38383333333336,0.008323964131792394,3.676524360515131e-06,-1.2919237549340171e-06
103.967911,100.0,0.5509223588469357,35.5,39.75,37.25,37.5,63.80983333333349,0.008573449195134699,3.851452763016855e-06,-1.3306451711643e-06
105.470496,100.0,0.5616351423152645,36.0,40.5,38.0,38.166666666666664,63.19650000000009,0.008823348758522457,4.0298052263876455e-06,-1.3694309200186406e-06
106.975516,100.0,0.5719164729020753,36.75,41.25,38.75,38.916666666666664,62.56249999999986,0.009074187514593083,4.211991023013603e-06,-1.4083624366007423e-06
108.477897,100.0,0.5816803998202696,37.25,42.0,39.5,39.583333333333336,61.90583333333315,0.009325166988942573,4.397469576932336e-06,-1.4473157934123713e-06
